RESULT ALG RULESETSIZE SEED SMOOTH ADDRESS_SCOPE APP_SCOPE PA PB SCALE AVG MIN_AVG32 MAX_AVG32 MEM_AVG MINMEM_AVG32 MAXMEM_AVG32
RESULT cutsplit 256 fw1_seed 2 0.5 -0.1 10 100 1000 19.963744999999996 18.1707 21.8591 4119.428571428572 2708 6184
RESULT cutsplit 256 fw1_seed 2 0.5 -0.1 10 1000 1000 19.5913 17.7962 21.6053 3866.1428571428573 3020 4916
RESULT cutsplit 256 fw1_seed 2 0.5 -0.1 10 10000 1000 19.779010000000003 16.814 22.5261 4115.0 3044 5876
RESULT cutsplit 256 fw2_seed 2 0.5 -0.1 10 1 1000 17.601908695652174 15.5472 19.584 6402.758620689655 4984 7628
RESULT cutsplit 256 fw2_seed 2 0.5 -0.1 10 10 1000 17.533875000000002 15.3836 20.596999999999998 6559.714285714285 4856 8488
RESULT cutsplit 256 fw2_seed 2 0.5 -0.1 10 100 1000 17.507144999999994 15.3701 21.0311 6137.6551724137935 4808 8468
RESULT cutsplit 256 fw2_seed 2 0.5 -0.1 10 1000 1000 17.530365 16.011 20.1414 6142.285714285715 4868 7616
RESULT cutsplit 256 fw2_seed 2 0.5 -0.1 10 10000 1000 17.14956 14.0122 19.1292 6352.0 4912 8272
RESULT cutsplit 256 fw3_seed 2 0.5 -0.1 10 1 1000 20.649386956521738 18.4307 25.711 4061.9310344827586 3228 5408
RESULT cutsplit 256 fw3_seed 2 0.5 -0.1 10 10 1000 21.81057142857143 18.8229 26.8039 3889.8571428571427 2740 5716
RESULT cutsplit 256 fw3_seed 2 0.5 -0.1 10 100 1000 21.65637 18.1459 26.3216 3864.285714285714 3236 4936
RESULT cutsplit 256 fw3_seed 2 0.5 -0.1 10 1000 1000 21.674885 17.6511 26.5935 3855.0 3060 5320
RESULT cutsplit 256 fw3_seed 2 0.5 -0.1 10 10000 1000 21.299795 17.6559 25.1464 3850.285714285714 3200 4784
RESULT cutsplit 256 fw4_seed 2 0.5 -0.1 10 1 1000 23.45264347826087 20.1474 25.7468 6370.482758620689 4672 8656
RESULT cutsplit 256 fw4_seed 2 0.5 -0.1 10 10 1000 23.43714285714286 21.0544 26.6286 6319.714285714285 4792 8684
RESULT cutsplit 256 fw4_seed 2 0.5 -0.1 10 100 1000 23.858320000000003 21.1732 27.1802 5620.142857142857 4604 8316
RESULT cutsplit 256 fw4_seed 2 0.5 -0.1 10 1000 1000 23.74411 20.5688 26.3213 6115.714285714285 4676 7932
RESULT cutsplit 256 fw4_seed 2 0.5 -0.1 10 10000 1000 23.919331818181817 18.317 28.6177 5772.413793103448 4704 8128
RESULT cutsplit 256 fw5_seed 2 0.5 -0.1 10 1 1000 20.87003043478261 17.987000000000002 25.2707 4017.103448275862 3236 4740
RESULT cutsplit 256 fw5_seed 2 0.5 -0.1 10 10 1000 22.56671904761905 18.462 26.4388 4131.857142857143 3324 5732
RESULT cutsplit 256 fw5_seed 2 0.5 -0.1 10 100 1000 21.08490476190476 18.0825 25.676 4100.9655172413795 3356 5660
RESULT cutsplit 256 fw5_seed 2 0.5 -0.1 10 1000 1000 21.40553333333333 17.8388 26.3904 4118.857142857143 3460 5296
RESULT cutsplit 256 fw5_seed 2 0.5 -0.1 10 10000 1000 21.126459999999998 16.7107 26.2112 3936.8571428571427 3284 4668
RESULT cutsplit 256 ipc1_seed 2 0.5 -0.1 10 1 1000 14.515565217391304 11.6961 17.5462 8058.068965517241 6068 10276
RESULT cutsplit 256 ipc1_seed 2 0.5 -0.1 10 10 1000 14.535304545454546 11.1844 17.5539 8139.428571428572 5092 11760
RESULT cutsplit 256 ipc1_seed 2 0.5 -0.1 10 100 1000 15.055880952380955 12.2743 18.7473 8531.0 5608 11388
RESULT cutsplit 256 ipc1_seed 2 0.5 -0.1 10 1000 1000 14.864347619047619 10.922 18.3243 7951.714285714285 5800 10568
RESULT cutsplit 256 ipc1_seed 2 0.5 -0.1 10 10000 1000 14.761542857142858 9.388530000000001 19.1151 8808.285714285714 5564 14284
RESULT cutsplit 256 ipc2_seed 2 0.5 -0.1 10 1 1000 17.147613636363637 15.5502 19.9262 6534.620689655172 4596 8348
RESULT cutsplit 256 ipc2_seed 2 0.5 -0.1 10 10 1000 16.713436842105263 14.592 18.7633 6928.714285714285 5588 9520
RESULT cutsplit 256 ipc2_seed 2 0.5 -0.1 10 100 1000 17.104405263157897 15.5935 18.9852 7031.714285714285 5064 9084
RESULT cutsplit 256 ipc2_seed 2 0.5 -0.1 10 1000 1000 16.64298947368421 14.3571 19.0811 7004.827586206897 4468 9676
RESULT cutsplit 256 ipc2_seed 2 0.5 -0.1 10 10000 1000 17.674325 13.0988 22.1917 6903.571428571428 5072 8776
